customer_id,gender,age,city,registration_date,referral_source,device_type,kyc_completed
474,Female,55,Mumbai,2024-12-02,Organic,iOS,0
475,Male,21,Hyderabad,2025-02-04,Organic,iOS,0
476,Female,24,Bangalore,2025-02-09,Organic,Android,1
477,Male,47,Bangalore,2024-12-05,Referral,iOS,1
478,Female,47,Kolkata,2025-01-02,Referral,Android,1
479,Male,36,Pune,2025-01-13,Referral,Android,1
480,Female,56,Chennai,2025-02-02,Organic,Android,1
481,Female,52,Bangalore,2025-02-03,Referral,Android,1
482,Female,57,Bangalore,2025-03-26,Ad,Android,1
483,Male,50,Kolkata,2024-10-15,Ad,iOS,1
484,Female,50,Mumbai,2025-02-11,Ad,iOS,1
485,Male,31,Ahmedabad,2024-12-20,Referral,iOS,1
486,Female,55,Pune,2025-01-07,Organic,iOS,1
487,Male,27,Bangalore,2025-01-20,Organic,iOS,1
488,Female,45,Delhi,2025-03-15,Organic,Android,1
489,Male,31,Bangalore,2025-01-20,Organic,iOS,1
490,Male,53,Ahmedabad,2025-01-02,Organic,Android,1
491,Female,55,Chennai,2024-10-19,Referral,iOS,1
492,Male,33,Chennai,2024-11-22,Ad,Android,1
493,Male,38,Pune,2024-12-20,Referral,Android,1
494,Female,45,Pune,2024-10-10,Organic,Android,0
495,Male,50,Hyderabad,2024-11-15,Referral,Android,0
496,Male,23,Mumbai,2025-01-07,Referral,Android,0
497,Male,58,Ahmedabad,2025-03-25,Referral,Android,1
498,Female,32,Chennai,2025-03-03,Organic,iOS,1
499,Male,20,Delhi,2025-01-25,Organic,iOS,1
500,Female,52,Delhi,2025-02-15,Organic,Android,1
501,Male,31,Hyderabad,2024-11-04,Referral,Android,1
502,Male,19,Mumbai,2025-01-24,Referral,iOS,1
503,Male,46,Mumbai,2025-03-23,Ad,Android,0
504,Female,21,Pune,2025-03-05,Ad,iOS,1
505,Male,43,Bangalore,2024-10-31,Organic,Android,1
506,Male,29,Delhi,2024-12-11,Ad,iOS,1
507,Female,19,Delhi,2025-01-03,Organic,Android,1
508,Male,34,Kolkata,2025-01-11,Organic,iOS,1
509,Female,52,Delhi,2024-12-11,Referral,iOS,1
510,Female,27,Delhi,2024-10-28,Ad,iOS,1
511,Male,39,Kolkata,2024-11-22,Organic,Android,0
512,Female,58,Chennai,2025-03-03,Organic,iOS,1
513,Male,38,Mumbai,2024-12-24,Ad,iOS,1
514,Female,32,Bangalore,2024-11-05,Ad,Android,1
515,Female,52,Chennai,2025-02-12,Ad,Android,1
516,Male,38,Mumbai,2025-01-26,Ad,Android,1
517,Female,38,Hyderabad,2025-03-21,Ad,iOS,1
518,Female,38,Delhi,2024-12-11,Ad,Android,1
519,Female,49,Bangalore,2025-04-01,Ad,iOS,1
520,Female,22,Mumbai,2024-11-19,Organic,iOS,1
521,Female,56,Ahmedabad,2024-11-15,Referral,iOS,1
522,Male,26,Hyderabad,2024-10-08,Organic,iOS,1
523,Female,35,Delhi,2024-10-12,Organic,iOS,1
524,Male,38,Hyderabad,2025-02-10,Referral,Android,0
525,Female,25,Kolkata,2024-12-29,Referral,Android,0
526,Male,51,Hyderabad,2024-12-12,Referral,Android,1
527,Male,27,Chennai,2025-03-15,Ad,Android,1
528,Female,58,Hyderabad,2024-10-13,Ad,Android,1
529,Female,41,Chennai,2025-01-07,Ad,Android,0
530,Female,57,Ahmedabad,2024-10-24,Organic,Android,1
531,Male,41,Pune,2025-01-11,Referral,iOS,1
532,Female,49,Chennai,2024-10-14,Referral,iOS,1
533,Male,50,Kolkata,2025-03-01,Organic,iOS,1
534,Male,55,Kolkata,2025-01-15,Ad,iOS,1
535,Male,51,Hyderabad,2024-11-23,Referral,iOS,1
536,Female,28,Mumbai,2025-01-12,Organic,Android,0
537,Female,48,Hyderabad,2024-10-13,Ad,Android,1
538,Male,35,Hyderabad,2024-12-18,Organic,Android,0
539,Male,40,Mumbai,2025-01-08,Ad,iOS,1
540,Female,39,Delhi,2024-12-19,Organic,Android,1
541,Male,35,Bangalore,2024-10-05,Ad,iOS,1
542,Female,57,Pune,2025-01-16,Organic,iOS,1
543,Male,58,Ahmedabad,2024-11-11,Organic,Android,1
544,Female,56,Delhi,2025-02-28,Organic,iOS,0
545,Male,37,Hyderabad,2025-02-11,Organic,iOS,1
546,Female,30,Delhi,2024-12-15,Referral,Android,1
547,Male,18,Bangalore,2024-10-13,Referral,Android,0
548,Female,21,Kolkata,2024-12-25,Referral,Android,1
549,Female,41,Delhi,2024-10-10,Referral,Android,1
550,Male,53,Bangalore,2025-02-16,Organic,iOS,0
551,Male,53,Ahmedabad,2024-10-26,Referral,Android,1
552,Female,19,Delhi,2024-11-07,Referral,Android,1
553,Male,45,Ahmedabad,2025-01-14,Organic,Android,1
554,Female,43,Chennai,2024-12-19,Referral,Android,0
555,Male,40,Hyderabad,2024-11-12,Referral,iOS,0
556,Female,32,Bangalore,2025-04-01,Ad,iOS,1
557,Female,53,Pune,2025-01-14,Referral,iOS,1
558,Female,44,Hyderabad,2025-01-18,Ad,Android,1
559,Female,23,Chennai,2025-02-07,Referral,Android,1
560,Female,52,Kolkata,2024-12-12,Organic,iOS,0
561,Female,56,Delhi,2024-11-04,Referral,iOS,1
562,Male,55,Hyderabad,2024-10-28,Organic,Android,1
563,Male,52,Delhi,2024-10-16,Referral,iOS,1
564,Male,53,Delhi,2025-01-09,Referral,Android,1
565,Female,27,Hyderabad,2024-12-03,Organic,Android,1
566,Female,47,Bangalore,2024-12-09,Organic,iOS,1
567,Female,58,Bangalore,2024-12-09,Organic,iOS,1
568,Female,55,Hyderabad,2024-10-11,Organic,Android,1
569,Male,46,Bangalore,2025-02-06,Ad,Android,0
570,Male,56,Mumbai,2024-11-22,Ad,iOS,1
571,Female,21,Delhi,2024-12-01,Organic,iOS,0
572,Male,22,Hyderabad,2025-02-17,Ad,iOS,1
573,Male,21,Pune,2024-10-15,Referral,Android,1
574,Female,53,Chennai,2025-03-11,Referral,iOS,0
575,Male,33,Ahmedabad,2025-01-19,Referral,iOS,1
576,Female,42,Kolkata,2024-11-21,Ad,iOS,1
577,Male,31,Hyderabad,2024-10-14,Ad,Android,1
578,Female,28,Hyderabad,2024-10-21,Referral,Android,1
579,Female,46,Delhi,2024-10-25,Organic,Android,0
580,Female,51,Chennai,2025-01-06,Referral,Android,0
581,Female,39,Delhi,2025-03-09,Ad,Android,1
582,Male,31,Pune,2025-01-31,Referral,iOS,1
583,Female,41,Kolkata,2024-10-11,Referral,Android,1
584,Female,56,Ahmedabad,2025-01-12,Ad,iOS,1
585,Female,43,Ahmedabad,2025-02-03,Ad,Android,0
586,Male,53,Bangalore,2025-02-10,Ad,Android,1
587,Female,56,Hyderabad,2025-02-23,Ad,Android,1
588,Male,33,Delhi,2025-03-26,Referral,iOS,1
589,Female,55,Ahmedabad,2025-03-21,Ad,Android,1
590,Male,49,Kolkata,2025-01-29,Organic,iOS,1
591,Male,23,Pune,2024-12-01,Ad,iOS,1
592,Female,51,Pune,2024-10-27,Ad,Android,1
593,Male,25,Kolkata,2025-03-14,Referral,iOS,1
594,Female,47,Ahmedabad,2024-12-06,Organic,iOS,1
595,Female,44,Ahmedabad,2024-12-16,Organic,Android,1
596,Female,24,Mumbai,2024-10-22,Organic,iOS,1
597,Male,44,Hyderabad,2024-11-05,Ad,Android,1
598,Male,42,Pune,2025-02-11,Referral,Android,1
599,Female,58,Kolkata,2024-10-05,Referral,iOS,1
600,Female,32,Bangalore,2024-12-24,Ad,iOS,0
601,Male,42,Ahmedabad,2024-11-26,Organic,iOS,1
602,Female,39,Delhi,2024-12-20,Organic,iOS,1
603,Female,35,Delhi,2025-01-29,Referral,Android,1
604,Female,29,Mumbai,2025-02-23,Ad,Android,1
605,Male,40,Bangalore,2024-10-16,Organic,iOS,1
606,Male,56,Pune,2024-10-07,Ad,Android,1
607,Male,42,Kolkata,2025-03-31,Referral,iOS,0
608,Female,27,Mumbai,2025-03-05,Ad,Android,1
609,Female,47,Pune,2024-12-14,Ad,iOS,1
610,Female,27,Pune,2025-02-04,Ad,iOS,1
611,Male,51,Hyderabad,2025-02-15,Ad,iOS,1
612,Female,30,Chennai,2024-10-05,Organic,iOS,1
613,Female,46,Kolkata,2024-11-20,Referral,Android,1
614,Female,55,Pune,2024-12-04,Organic,Android,1
615,Female,58,Delhi,2025-03-20,Organic,iOS,1
616,Male,26,Pune,2024-11-10,Organic,iOS,1
617,Male,30,Mumbai,2025-01-28,Organic,Android,1
618,Female,54,Kolkata,2025-03-01,Referral,iOS,1
619,Male,31,Ahmedabad,2024-12-06,Referral,Android,1
620,Male,54,Pune,2025-02-26,Organic,iOS,1
621,Female,26,Kolkata,2024-12-04,Ad,iOS,1
622,Female,25,Ahmedabad,2024-10-13,Ad,Android,1
623,Male,56,Ahmedabad,2024-11-17,Ad,Android,1
624,Female,57,Delhi,2024-11-09,Ad,Android,1
625,Male,20,Delhi,2024-10-31,Ad,Android,1
626,Female,57,Mumbai,2025-01-10,Referral,iOS,1
627,Male,50,Delhi,2024-12-09,Ad,iOS,1
628,Female,49,Bangalore,2024-10-27,Referral,Android,1
629,Male,24,Bangalore,2024-11-23,Ad,Android,1
630,Male,36,Chennai,2024-12-13,Ad,iOS,0
631,Male,51,Kolkata,2024-11-12,Organic,iOS,0
632,Female,31,Bangalore,2024-12-08,Organic,iOS,0
633,Male,36,Mumbai,2025-02-20,Organic,Android,0
634,Male,43,Pune,2024-12-01,Referral,Android,1
635,Female,34,Bangalore,2024-12-07,Referral,iOS,1
636,Female,45,Chennai,2025-01-25,Organic,Android,0
637,Male,36,Kolkata,2025-01-28,Organic,iOS,0
638,Male,44,Hyderabad,2024-10-20,Ad,iOS,1
639,Female,36,Hyderabad,2025-01-21,Referral,Android,1
640,Female,50,Ahmedabad,2024-11-19,Ad,iOS,0
641,Female,24,Mumbai,2024-11-28,Ad,Android,1
642,Female,46,Chennai,2024-10-23,Organic,iOS,0
643,Female,22,Bangalore,2025-01-30,Ad,iOS,1
644,Male,47,Chennai,2025-01-21,Ad,Android,0
645,Female,25,Delhi,2024-12-10,Organic,iOS,0
646,Male,59,Chennai,2025-03-13,Organic,iOS,1
647,Male,29,Ahmedabad,2025-01-18,Ad,iOS,1
648,Male,59,Bangalore,2025-01-31,Ad,iOS,1
649,Female,30,Mumbai,2025-01-22,Ad,iOS,1
650,Male,43,Delhi,2025-01-06,Referral,iOS,1
651,Male,35,Chennai,2025-01-10,Ad,iOS,1
652,Female,59,Hyderabad,2024-11-14,Organic,Android,1
653,Male,37,Ahmedabad,2025-03-12,Ad,iOS,1
654,Male,33,Bangalore,2025-02-25,Referral,Android,1
655,Female,54,Mumbai,2025-02-22,Ad,iOS,0
656,Male,20,Pune,2025-02-01,Referral,Android,1
657,Male,44,Ahmedabad,2024-12-24,Referral,iOS,1
658,Male,32,Bangalore,2024-10-06,Organic,Android,1
659,Female,51,Chennai,2025-02-21,Ad,iOS,1
660,Female,39,Kolkata,2024-10-03,Referral,Android,1
661,Female,57,Mumbai,2025-02-06,Ad,iOS,1
662,Male,40,Hyderabad,2025-03-16,Referral,iOS,1
663,Male,21,Delhi,2024-12-16,Organic,iOS,1
664,Female,58,Chennai,2024-12-18,Organic,iOS,1
665,Male,40,Mumbai,2025-01-07,Ad,iOS,1
666,Male,26,Delhi,2024-11-14,Ad,iOS,1
667,Female,41,Kolkata,2024-12-03,Ad,iOS,1
668,Female,38,Mumbai,2024-12-16,Ad,Android,1
669,Male,58,Pune,2025-03-17,Ad,Android,1
670,Male,33,Chennai,2025-02-08,Referral,iOS,1
671,Male,42,Mumbai,2024-12-15,Ad,Android,1
672,Female,43,Hyderabad,2024-12-23,Referral,Android,1
673,Female,26,Kolkata,2024-11-03,Referral,iOS,1
674,Female,32,Mumbai,2024-10-05,Referral,Android,1
675,Female,56,Ahmedabad,2025-03-27,Ad,iOS,1
676,Male,50,Chennai,2024-11-05,Organic,iOS,0
677,Female,18,Mumbai,2024-12-25,Organic,iOS,1
678,Female,22,Ahmedabad,2024-11-30,Ad,Android,1
679,Female,26,Delhi,2025-03-31,Ad,iOS,1
680,Female,23,Ahmedabad,2025-01-01,Ad,Android,1
681,Female,45,Delhi,2025-01-15,Referral,iOS,1
682,Male,43,Kolkata,2024-12-23,Organic,iOS,1
683,Male,45,Pune,2024-12-15,Organic,Android,1
684,Female,57,Bangalore,2024-11-15,Organic,iOS,0
685,Male,32,Kolkata,2024-11-13,Organic,iOS,1
686,Female,23,Pune,2024-10-29,Referral,iOS,1
687,Female,44,Kolkata,2025-02-04,Ad,Android,1
688,Male,55,Bangalore,2024-11-28,Referral,iOS,1
689,Male,21,Hyderabad,2025-02-04,Ad,Android,1
690,Female,28,Delhi,2025-01-22,Ad,iOS,1
691,Female,38,Bangalore,2024-12-11,Organic,Android,1
692,Female,47,Mumbai,2024-11-28,Organic,Android,1
693,Male,35,Hyderabad,2025-03-25,Ad,iOS,1
694,Female,52,Chennai,2024-12-23,Ad,Android,1
695,Female,20,Bangalore,2025-01-05,Organic,iOS,0
696,Female,29,Kolkata,2024-10-12,Organic,iOS,1
697,Male,44,Pune,2024-10-10,Organic,iOS,1
698,Female,47,Bangalore,2024-12-19,Organic,Android,1
699,Female,38,Pune,2025-02-18,Organic,Android,1
700,Male,55,Kolkata,2024-12-03,Referral,Android,1
701,Female,38,Kolkata,2025-02-28,Referral,iOS,1
702,Female,55,Pune,2024-10-24,Referral,iOS,1
703,Male,57,Delhi,2024-11-16,Organic,iOS,1
704,Female,32,Hyderabad,2025-03-26,Ad,iOS,1
705,Male,35,Pune,2024-12-22,Ad,Android,1
706,Male,46,Delhi,2024-11-01,Organic,Android,1
707,Female,55,Delhi,2024-11-08,Referral,Android,1
708,Female,38,Pune,2024-10-14,Ad,Android,1
709,Female,34,Hyderabad,2025-03-26,Organic,Android,1
710,Female,58,Mumbai,2025-03-11,Referral,Android,1
711,Male,35,Kolkata,2024-10-19,Referral,Android,1
712,Female,54,Bangalore,2024-12-13,Referral,Android,1
713,Male,55,Delhi,2025-02-26,Referral,iOS,1
714,Female,29,Bangalore,2024-12-04,Referral,iOS,0
715,Female,28,Hyderabad,2025-02-14,Referral,Android,1
716,Female,37,Mumbai,2025-03-20,Referral,Android,1
717,Male,26,Ahmedabad,2025-01-25,Referral,Android,0
718,Female,18,Chennai,2024-12-25,Referral,iOS,1
719,Female,20,Kolkata,2025-01-08,Referral,Android,1
720,Female,38,Kolkata,2025-02-06,Organic,Android,1
721,Female,40,Mumbai,2024-12-06,Ad,Android,1
722,Male,26,Ahmedabad,2025-01-08,Organic,Android,1
723,Female,36,Hyderabad,2025-01-05,Ad,Android,1
724,Male,36,Mumbai,2024-12-25,Organic,Android,0
725,Male,40,Kolkata,2025-01-20,Ad,iOS,1
726,Male,44,Chennai,2024-12-15,Ad,iOS,1
727,Male,44,Delhi,2025-01-27,Ad,iOS,1
728,Male,56,Mumbai,2025-03-12,Organic,iOS,1
729,Male,53,Pune,2024-12-02,Ad,iOS,1
730,Female,29,Pune,2025-03-28,Referral,iOS,1
731,Male,44,Hyderabad,2024-11-14,Ad,Android,1
732,Male,51,Kolkata,2025-03-19,Organic,iOS,1
733,Male,50,Kolkata,2025-01-02,Organic,Android,1
734,Female,45,Mumbai,2025-02-03,Referral,iOS,1
735,Female,48,Chennai,2024-10-17,Ad,Android,1
736,Male,49,Hyderabad,2025-03-15,Organic,iOS,0
737,Female,37,Mumbai,2024-10-17,Ad,Android,1
738,Male,57,Hyderabad,2025-03-22,Referral,iOS,1
739,Male,52,Pune,2025-03-25,Referral,iOS,1
740,Female,48,Ahmedabad,2025-01-28,Organic,Android,1
741,Male,48,Chennai,2025-02-09,Ad,iOS,1
742,Female,55,Delhi,2025-03-27,Referral,iOS,1
743,Female,39,Chennai,2024-10-24,Referral,iOS,0
744,Male,58,Delhi,2025-02-21,Organic,Android,0
745,Male,26,Kolkata,2025-01-30,Referral,Android,0
746,Female,26,Bangalore,2025-02-28,Organic,Android,1
747,Male,32,Ahmedabad,2024-12-01,Referral,Android,1
748,Male,30,Pune,2024-10-12,Referral,iOS,1
749,Male,39,Kolkata,2025-03-03,Organic,Android,1
750,Female,33,Pune,2024-11-08,Organic,iOS,1
751,Female,49,Ahmedabad,2025-02-05,Ad,iOS,1
752,Male,19,Pune,2024-12-03,Referral,iOS,1
753,Female,43,Chennai,2024-10-04,Ad,iOS,1
754,Female,31,Delhi,2025-01-26,Ad,Android,1
755,Female,55,Bangalore,2024-12-28,Organic,iOS,1
756,Female,51,Ahmedabad,2025-02-18,Referral,iOS,1
757,Female,25,Bangalore,2024-10-28,Organic,iOS,1
758,Male,53,Bangalore,2024-10-28,Referral,Android,1
759,Male,38,Kolkata,2025-03-03,Organic,iOS,1
760,Male,45,Hyderabad,2025-02-19,Referral,iOS,1
761,Female,23,Chennai,2025-01-12,Ad,iOS,1
762,Female,37,Chennai,2025-03-05,Referral,iOS,1
763,Male,48,Kolkata,2024-11-04,Referral,iOS,0
764,Female,50,Pune,2025-03-26,Organic,Android,1
765,Male,24,Chennai,2025-01-12,Referral,Android,1
766,Male,25,Chennai,2024-11-05,Referral,iOS,1
767,Male,26,Hyderabad,2024-10-10,Referral,iOS,1
768,Female,19,Chennai,2024-12-26,Referral,iOS,0
769,Female,34,Delhi,2024-12-21,Ad,Android,1
770,Male,54,Kolkata,2025-02-10,Organic,iOS,1
771,Male,59,Bangalore,2025-03-13,Referral,iOS,1
772,Male,34,Hyderabad,2024-11-01,Organic,iOS,0
773,Male,55,Hyderabad,2024-10-07,Ad,iOS,1
774,Female,52,Pune,2024-10-23,Ad,iOS,1
775,Female,56,Chennai,2025-01-29,Referral,iOS,1
776,Male,47,Bangalore,2025-03-06,Organic,Android,1
777,Male,23,Kolkata,2024-10-05,Organic,iOS,1
778,Female,21,Delhi,2025-01-14,Organic,iOS,1
779,Female,54,Ahmedabad,2024-10-08,Ad,iOS,1
780,Male,52,Kolkata,2024-10-30,Ad,Android,1
781,Male,26,Ahmedabad,2025-03-02,Referral,iOS,0
782,Male,23,Bangalore,2024-11-08,Organic,Android,0
783,Female,30,Kolkata,2025-03-22,Organic,Android,0
784,Female,39,Mumbai,2025-01-03,Ad,Android,0
785,Female,45,Bangalore,2024-11-16,Referral,iOS,0
786,Male,47,Delhi,2024-12-13,Referral,iOS,0
787,Male,53,Delhi,2024-10-14,Referral,Android,1
788,Female,19,Delhi,2024-12-28,Ad,iOS,1
789,Female,53,Hyderabad,2025-03-15,Organic,iOS,1
790,Male,25,Kolkata,2024-11-23,Referral,iOS,1
791,Female,59,Hyderabad,2024-10-18,Referral,Android,0
792,Female,26,Mumbai,2025-01-04,Organic,Android,1
793,Male,18,Bangalore,2025-03-29,Referral,iOS,1
794,Female,30,Chennai,2024-12-15,Ad,iOS,1
795,Male,32,Pune,2024-11-27,Referral,iOS,1
796,Male,49,Mumbai,2025-03-05,Organic,Android,1
797,Male,51,Kolkata,2024-12-12,Ad,iOS,0
798,Male,48,Chennai,2024-12-30,Referral,Android,1
799,Male,31,Ahmedabad,2024-10-21,Organic,Android,1
800,Male,31,Kolkata,2024-12-05,Organic,Android,1
801,Male,46,Chennai,2025-02-21,Organic,iOS,0
802,Female,36,Mumbai,2024-12-11,Organic,iOS,1
803,Male,44,Bangalore,2025-02-15,Referral,Android,0
804,Male,26,Pune,2024-11-19,Referral,iOS,1
805,Female,54,Chennai,2024-10-17,Ad,iOS,1
806,Female,54,Hyderabad,2025-01-22,Ad,iOS,0
807,Female,45,Hyderabad,2024-10-26,Organic,Android,0
808,Male,41,Mumbai,2024-11-15,Organic,iOS,1
809,Female,45,Pune,2024-11-29,Ad,iOS,1
810,Male,53,Pune,2024-12-03,Referral,Android,1
811,Male,35,Kolkata,2024-12-11,Referral,Android,1
812,Male,42,Chennai,2024-11-01,Referral,Android,1
813,Male,52,Mumbai,2025-01-23,Organic,iOS,1
814,Female,21,Pune,2025-01-09,Ad,iOS,1
815,Female,31,Pune,2025-01-29,Ad,iOS,1
816,Male,56,Hyderabad,2025-03-10,Ad,Android,1
817,Male,43,Mumbai,2025-01-20,Referral,iOS,1
818,Male,25,Chennai,2024-12-07,Ad,Android,0
819,Female,41,Ahmedabad,2025-01-29,Ad,iOS,1
820,Male,33,Chennai,2024-12-04,Referral,iOS,1
821,Male,37,Hyderabad,2024-11-07,Organic,iOS,1
822,Female,32,Ahmedabad,2024-10-27,Organic,iOS,1
823,Female,24,Kolkata,2024-10-12,Referral,iOS,1
824,Male,34,Ahmedabad,2024-12-25,Ad,Android,1
825,Female,39,Ahmedabad,2025-01-05,Organic,iOS,1
826,Female,39,Delhi,2025-03-25,Organic,iOS,1
827,Male,29,Delhi,2024-11-26,Organic,Android,0
828,Female,35,Pune,2025-01-08,Referral,iOS,0
829,Male,32,Bangalore,2025-02-14,Organic,Android,1
830,Female,54,Hyderabad,2024-11-28,Ad,iOS,1
831,Male,33,Bangalore,2025-02-06,Referral,Android,1
832,Male,22,Pune,2025-01-01,Referral,Android,1
833,Male,19,Kolkata,2025-01-25,Organic,Android,1
834,Female,45,Hyderabad,2025-01-04,Ad,iOS,1
835,Male,58,Chennai,2025-01-20,Referral,Android,0
836,Female,44,Kolkata,2024-10-31,Organic,iOS,1
837,Male,48,Hyderabad,2024-10-04,Ad,iOS,1
838,Male,58,Mumbai,2025-01-21,Ad,Android,1
839,Female,53,Ahmedabad,2024-11-10,Referral,Android,0
840,Male,18,Bangalore,2025-03-30,Organic,iOS,1
841,Male,46,Hyderabad,2024-11-20,Ad,Android,1
842,Female,18,Ahmedabad,2025-02-12,Referral,Android,1
843,Male,25,Bangalore,2025-03-11,Referral,iOS,1
844,Male,33,Kolkata,2025-01-30,Referral,Android,1
845,Male,45,Pune,2024-12-18,Referral,Android,1
846,Male,39,Hyderabad,2024-11-27,Referral,Android,1
847,Female,35,Delhi,2024-11-10,Ad,Android,1
848,Female,39,Bangalore,2025-01-30,Referral,iOS,1
849,Male,58,Ahmedabad,2024-10-07,Organic,Android,1
850,Female,29,Chennai,2024-12-01,Organic,iOS,0
851,Male,36,Chennai,2024-10-18,Ad,iOS,1
852,Female,42,Ahmedabad,2024-11-27,Referral,iOS,1
853,Male,22,Ahmedabad,2024-12-08,Referral,Android,1
854,Male,51,Hyderabad,2025-03-28,Ad,iOS,0
855,Male,56,Chennai,2025-03-09,Referral,iOS,1
856,Male,27,Ahmedabad,2025-01-16,Referral,Android,1
857,Male,24,Kolkata,2025-02-04,Organic,iOS,1
858,Male,54,Chennai,2024-12-19,Referral,Android,1
859,Female,32,Bangalore,2024-10-06,Ad,Android,1
860,Male,59,Kolkata,2025-01-29,Organic,iOS,1
861,Female,41,Hyderabad,2025-01-13,Ad,Android,1
862,Male,43,Bangalore,2024-10-14,Ad,iOS,1
863,Female,43,Hyderabad,2024-11-04,Referral,Android,1
864,Female,43,Chennai,2024-12-28,Referral,iOS,1
865,Female,27,Kolkata,2024-12-01,Organic,iOS,1
866,Male,34,Hyderabad,2024-11-11,Ad,Android,1
867,Male,31,Pune,2024-11-17,Ad,iOS,1
868,Female,19,Hyderabad,2025-01-03,Referral,iOS,1
869,Male,30,Mumbai,2024-12-14,Ad,Android,0
870,Female,44,Hyderabad,2024-11-12,Ad,Android,1
871,Male,26,Mumbai,2025-01-07,Ad,Android,0
872,Female,24,Bangalore,2025-01-01,Ad,iOS,1
873,Female,27,Mumbai,2024-10-04,Ad,Android,1
874,Male,26,Kolkata,2024-12-06,Organic,iOS,1
875,Female,39,Bangalore,2025-01-22,Ad,Android,1
876,Male,40,Hyderabad,2025-01-13,Ad,iOS,1
877,Female,24,Bangalore,2025-01-27,Organic,Android,1
878,Female,26,Chennai,2025-02-01,Referral,iOS,1
879,Male,44,Pune,2025-03-02,Referral,Android,1
880,Male,41,Hyderabad,2025-02-11,Organic,Android,0
881,Male,46,Kolkata,2025-01-11,Organic,Android,0
882,Female,34,Mumbai,2025-03-02,Referral,Android,0
883,Male,37,Pune,2024-11-15,Ad,Android,1
884,Female,24,Delhi,2024-10-07,Ad,Android,0
885,Female,57,Pune,2025-02-13,Organic,iOS,1
886,Male,24,Ahmedabad,2025-02-11,Ad,Android,1
887,Male,45,Hyderabad,2025-02-05,Organic,Android,0
888,Female,36,Kolkata,2024-11-29,Referral,Android,1
889,Female,37,Kolkata,2025-01-21,Ad,Android,1
890,Male,56,Ahmedabad,2024-11-02,Referral,iOS,1
891,Male,57,Pune,2024-11-18,Ad,Android,1
892,Male,24,Pune,2024-10-31,Ad,iOS,1
893,Male,23,Chennai,2025-01-19,Ad,iOS,1
894,Male,42,Bangalore,2025-03-07,Organic,Android,1
895,Female,58,Pune,2025-02-11,Referral,iOS,1
896,Female,30,Mumbai,2025-01-16,Organic,iOS,1
897,Female,56,Kolkata,2025-02-02,Organic,Android,1
898,Female,57,Ahmedabad,2024-12-30,Referral,Android,1
899,Male,39,Mumbai,2025-02-15,Referral,iOS,1
900,Male,34,Chennai,2025-01-14,Organic,iOS,1
901,Male,39,Pune,2025-03-29,Organic,iOS,1
902,Female,51,Pune,2024-11-16,Organic,iOS,1
903,Female,25,Chennai,2025-02-28,Referral,iOS,1
904,Male,35,Hyderabad,2025-01-21,Organic,Android,1
905,Male,41,Delhi,2025-03-21,Referral,Android,1
906,Female,59,Delhi,2025-03-19,Organic,Android,1
907,Female,19,Bangalore,2024-11-11,Referral,iOS,1
908,Male,19,Mumbai,2025-01-17,Organic,iOS,0
909,Male,44,Hyderabad,2024-10-05,Ad,iOS,0
910,Female,31,Mumbai,2025-02-28,Ad,iOS,1
911,Male,56,Hyderabad,2024-10-20,Referral,Android,1
912,Male,29,Chennai,2024-11-27,Referral,Android,1
913,Male,49,Bangalore,2025-03-06,Ad,iOS,1
914,Female,45,Chennai,2025-03-29,Referral,Android,1
915,Female,45,Mumbai,2024-11-06,Referral,Android,1
916,Female,42,Kolkata,2025-01-19,Ad,iOS,1
917,Female,21,Bangalore,2024-12-02,Organic,iOS,1
918,Female,43,Pune,2024-11-30,Referral,iOS,0
919,Female,53,Ahmedabad,2024-12-10,Referral,Android,1
920,Female,20,Kolkata,2025-01-04,Organic,Android,1
921,Male,18,Ahmedabad,2025-02-13,Organic,iOS,1
922,Male,34,Hyderabad,2025-03-19,Referral,Android,1
923,Male,24,Hyderabad,2025-01-27,Referral,iOS,0
924,Male,22,Bangalore,2024-11-30,Organic,Android,1
925,Male,36,Chennai,2025-03-03,Referral,Android,1
926,Male,56,Bangalore,2025-03-16,Organic,Android,0
927,Male,51,Chennai,2024-12-20,Organic,iOS,1
928,Female,52,Bangalore,2024-11-27,Referral,iOS,0
929,Female,33,Chennai,2025-03-14,Referral,iOS,0
930,Male,57,Delhi,2024-11-05,Organic,Android,1
931,Male,56,Bangalore,2024-10-22,Referral,iOS,1
932,Female,44,Ahmedabad,2024-10-08,Organic,Android,1
933,Male,58,Ahmedabad,2025-03-19,Ad,Android,1
934,Male,55,Chennai,2025-02-22,Ad,iOS,1
935,Female,42,Pune,2025-02-22,Organic,Android,1
936,Male,43,Mumbai,2024-11-08,Organic,Android,1
937,Female,31,Kolkata,2025-01-14,Referral,Android,1
938,Male,31,Kolkata,2025-03-11,Organic,Android,1
939,Female,31,Kolkata,2025-01-28,Organic,Android,1
940,Female,42,Mumbai,2025-03-02,Referral,iOS,1
941,Female,53,Ahmedabad,2024-11-10,Referral,iOS,0
942,Male,21,Bangalore,2024-12-16,Ad,iOS,1
943,Female,32,Bangalore,2024-10-28,Organic,Android,1
944,Male,49,Hyderabad,2024-10-31,Organic,iOS,1
945,Male,35,Chennai,2024-10-25,Ad,Android,1
946,Male,31,Bangalore,2025-02-03,Organic,Android,1
947,Male,18,Mumbai,2024-11-19,Referral,Android,1
948,Female,59,Mumbai,2024-12-25,Organic,Android,0
