ticket_id,customer_id,ticket_date,issue_type,resolution_days,satisfaction_score
607,16918,2025-09-25,Account Blocked,3,2
608,10361,2025-07-04,KYC Issue,5,5
609,10361,2025-05-21,Payment Failed,7,5
610,1947,2025-07-20,Account Blocked,7,3
611,1947,2025-10-20,Account Blocked,5,3
612,6332,2025-08-04,Payment Failed,4,5
613,6332,2025-08-26,KYC Issue,6,3
614,19194,2025-10-07,Payment Failed,2,4
615,10409,2025-08-17,Refund Delay,4,2
616,10409,2025-05-17,Account Blocked,1,3
617,2439,2025-10-05,KYC Issue,5,2
618,16356,2025-10-27,Refund Delay,1,4
619,16356,2025-09-30,Refund Delay,2,4
620,6815,2025-05-26,KYC Issue,5,1
621,6815,2025-06-20,Account Blocked,1,5
622,7473,2025-08-31,KYC Issue,2,2
623,7473,2025-07-23,Refund Delay,7,2
624,17828,2025-06-19,Account Blocked,6,3
625,17828,2025-07-10,Refund Delay,7,4
626,3396,2025-10-21,Payment Failed,4,1
627,3396,2025-07-29,KYC Issue,2,2
628,4985,2025-07-29,Account Blocked,4,3
629,4985,2025-04-29,Refund Delay,6,5
630,1841,2025-10-06,Payment Failed,1,2
631,1841,2025-07-16,Account Blocked,2,4
632,11440,2025-07-10,KYC Issue,2,1
633,11440,2025-07-23,Payment Failed,2,4
634,11251,2025-08-28,Refund Delay,2,4
635,14021,2025-09-27,Payment Failed,5,5
636,14021,2025-04-11,KYC Issue,2,1
637,1236,2025-07-01,Account Blocked,4,5
638,19028,2025-10-06,Refund Delay,5,3
639,2934,2025-05-05,Account Blocked,2,2
640,17750,2025-04-17,Account Blocked,6,4
641,17750,2025-07-11,Refund Delay,6,1
642,19385,2025-09-14,KYC Issue,7,5
643,19385,2025-04-08,Refund Delay,2,5
644,17627,2025-04-06,KYC Issue,4,3
645,17627,2025-08-14,Account Blocked,7,1
646,8386,2025-08-07,KYC Issue,5,3
647,12980,2025-10-01,Account Blocked,6,1
648,12980,2025-10-11,KYC Issue,4,4
649,16350,2025-08-31,Payment Failed,6,5
650,16350,2025-05-19,Refund Delay,7,2
651,18488,2025-04-10,KYC Issue,5,4
652,6850,2025-05-23,KYC Issue,3,3
653,4813,2025-10-10,Account Blocked,6,1
654,4813,2025-08-06,Refund Delay,6,1
655,14838,2025-06-08,Payment Failed,3,3
656,19295,2025-06-26,Refund Delay,4,5
657,19295,2025-04-09,Account Blocked,3,4
658,10013,2025-07-11,KYC Issue,6,4
659,9917,2025-10-10,Account Blocked,7,3
660,8141,2025-04-03,Refund Delay,7,1
661,6415,2025-05-13,KYC Issue,3,5
662,6415,2025-07-29,Payment Failed,5,3
663,16360,2025-07-10,Refund Delay,7,5
664,16360,2025-08-30,Payment Failed,7,5
665,13773,2025-04-11,Refund Delay,1,1
666,17940,2025-06-19,Refund Delay,7,3
667,13582,2025-08-13,Account Blocked,5,1
668,16812,2025-09-25,Refund Delay,4,3
669,2648,2025-05-31,KYC Issue,7,1
670,2648,2025-08-21,Account Blocked,7,2
671,6862,2025-07-12,Refund Delay,2,4
672,4143,2025-09-02,KYC Issue,6,3
673,4389,2025-07-23,Payment Failed,1,1
674,4389,2025-07-10,Refund Delay,1,2
675,17048,2025-05-11,Refund Delay,2,1
676,17048,2025-09-12,Account Blocked,2,2
677,9059,2025-04-17,KYC Issue,1,3
678,11713,2025-04-18,Refund Delay,1,1
679,11713,2025-06-28,Account Blocked,6,2
680,9855,2025-07-30,Account Blocked,5,3
681,9855,2025-07-20,Account Blocked,7,1
682,6499,2025-09-22,Refund Delay,1,1
683,6499,2025-09-30,KYC Issue,2,3
684,10002,2025-09-26,Refund Delay,5,2
685,19268,2025-10-06,KYC Issue,3,3
686,6722,2025-07-06,Payment Failed,5,1
687,2170,2025-07-09,Account Blocked,5,3
688,2170,2025-08-22,Refund Delay,3,3
689,9638,2025-08-13,KYC Issue,7,3
690,15167,2025-06-29,Refund Delay,4,5
691,15167,2025-05-31,KYC Issue,1,4
692,1371,2025-07-23,Account Blocked,7,1
693,10743,2025-08-14,Account Blocked,3,3
694,10743,2025-09-16,Refund Delay,1,2
695,3397,2025-05-10,KYC Issue,4,4
696,3397,2025-04-16,Payment Failed,4,3
697,3503,2025-09-14,Refund Delay,7,1
698,9108,2025-04-10,Payment Failed,5,5
699,9338,2025-06-13,KYC Issue,2,4
700,9338,2025-07-19,Payment Failed,4,2
701,3325,2025-08-07,Refund Delay,7,2
702,4171,2025-08-21,KYC Issue,7,1
703,4171,2025-05-12,Refund Delay,7,1
704,14744,2025-04-14,Payment Failed,6,5
705,376,2025-06-16,Account Blocked,1,1
706,928,2025-07-03,Account Blocked,3,1
707,9392,2025-10-12,Refund Delay,3,3
708,9392,2025-07-09,Account Blocked,7,1
709,431,2025-07-12,Account Blocked,7,1
710,12737,2025-05-11,Payment Failed,7,4
711,16027,2025-08-21,Payment Failed,3,5
712,16027,2025-04-09,Refund Delay,5,3
713,12944,2025-06-30,Payment Failed,5,5
714,12944,2025-10-01,KYC Issue,6,4
715,11567,2025-07-19,Account Blocked,2,5
716,11567,2025-04-28,Payment Failed,7,5
717,17652,2025-09-17,Account Blocked,6,1
718,14647,2025-07-26,Payment Failed,3,1
719,14647,2025-06-04,Account Blocked,7,3
720,11859,2025-05-22,KYC Issue,7,1
721,11859,2025-04-20,KYC Issue,6,5
722,1635,2025-10-04,Refund Delay,1,3
723,13611,2025-09-13,Refund Delay,3,2
724,13611,2025-04-21,Refund Delay,3,2
725,10205,2025-08-15,Account Blocked,1,5
726,3023,2025-04-10,Payment Failed,5,2
727,14441,2025-06-01,KYC Issue,6,3
728,14441,2025-10-05,KYC Issue,5,1
729,19730,2025-07-17,KYC Issue,2,1
730,13228,2025-07-25,KYC Issue,7,5
731,8969,2025-05-16,KYC Issue,2,2
732,6250,2025-04-23,Account Blocked,6,2
733,6250,2025-06-10,Payment Failed,5,3
734,2195,2025-05-23,Account Blocked,4,2
735,2195,2025-08-24,Refund Delay,3,4
736,17706,2025-08-05,KYC Issue,2,3
737,17706,2025-06-09,Account Blocked,3,4
738,19503,2025-10-03,Refund Delay,5,4
739,19503,2025-07-18,Payment Failed,6,1
740,12845,2025-08-07,Account Blocked,5,2
741,12845,2025-10-31,KYC Issue,7,3
742,4626,2025-05-05,Payment Failed,7,3
743,4626,2025-05-15,Account Blocked,6,4
744,3339,2025-06-04,Account Blocked,6,2
745,3339,2025-06-20,Payment Failed,6,1
746,7349,2025-07-19,Payment Failed,1,5
747,10095,2025-07-21,Payment Failed,6,1
748,10095,2025-10-09,Payment Failed,7,2
749,15223,2025-07-25,KYC Issue,3,5
750,12173,2025-06-20,Payment Failed,2,1
751,12173,2025-06-19,Account Blocked,4,5
752,1385,2025-04-30,Refund Delay,1,5
753,1385,2025-10-18,KYC Issue,6,5
754,7798,2025-06-19,Account Blocked,5,3
755,7798,2025-08-24,Account Blocked,3,4
756,13889,2025-04-09,Refund Delay,6,1
757,13889,2025-06-10,KYC Issue,6,1
758,19065,2025-05-27,Account Blocked,2,2
759,19065,2025-05-10,Account Blocked,7,5
760,1443,2025-07-25,Account Blocked,6,4
761,4629,2025-09-22,Account Blocked,7,4
762,4629,2025-05-19,Refund Delay,7,5
763,11550,2025-08-22,KYC Issue,4,1
764,5995,2025-04-14,KYC Issue,6,1
765,5995,2025-06-01,KYC Issue,5,1
766,18756,2025-04-24,Payment Failed,2,4
767,18756,2025-10-22,Payment Failed,6,1
768,16023,2025-10-26,Payment Failed,3,3
769,12841,2025-09-14,Account Blocked,4,2
770,12841,2025-08-22,Refund Delay,3,5
771,2239,2025-05-16,Payment Failed,5,4
772,13913,2025-06-25,Refund Delay,4,2
773,1036,2025-08-15,Account Blocked,1,2
774,17561,2025-05-25,Account Blocked,6,3
775,17561,2025-10-23,Refund Delay,6,3
776,11659,2025-05-16,Account Blocked,6,5
777,4023,2025-10-08,Account Blocked,2,2
778,2806,2025-09-15,Refund Delay,5,5
779,13933,2025-06-27,Payment Failed,6,3
780,13933,2025-07-19,Refund Delay,4,3
781,13053,2025-10-25,KYC Issue,7,2
782,13053,2025-04-02,Account Blocked,2,3
783,8747,2025-09-25,KYC Issue,7,3
784,8747,2025-04-12,KYC Issue,7,2
785,3915,2025-06-20,Account Blocked,6,1
786,3915,2025-04-28,Payment Failed,3,3
787,10939,2025-04-23,KYC Issue,4,1
788,11396,2025-08-05,KYC Issue,1,1
789,11396,2025-07-02,Account Blocked,2,3
790,5300,2025-06-23,Refund Delay,3,4
791,2674,2025-10-31,Refund Delay,3,3
792,2674,2025-09-16,Payment Failed,1,3
793,5928,2025-08-15,Payment Failed,4,3
794,10975,2025-04-21,KYC Issue,2,3
795,10975,2025-04-13,Refund Delay,6,3
796,6991,2025-05-11,Refund Delay,7,4
797,6991,2025-07-14,Account Blocked,1,2
798,6886,2025-08-24,Account Blocked,4,1
799,947,2025-05-05,Account Blocked,3,2
800,947,2025-07-09,Refund Delay,2,2
801,16546,2025-04-29,Refund Delay,3,5
802,16069,2025-10-26,Payment Failed,3,2
803,17200,2025-10-12,Account Blocked,1,1
804,17200,2025-05-19,Payment Failed,2,5
805,18056,2025-09-16,Payment Failed,6,4
806,18056,2025-09-01,Payment Failed,7,4
807,14027,2025-08-19,Account Blocked,2,4
808,14027,2025-07-09,Account Blocked,4,3
809,12361,2025-08-05,KYC Issue,3,5
810,5389,2025-05-31,Account Blocked,2,3
811,5389,2025-10-14,Refund Delay,1,5
812,14421,2025-05-01,Payment Failed,2,1
813,14421,2025-07-29,Refund Delay,2,4
814,3326,2025-04-23,Payment Failed,5,5
815,3326,2025-09-13,KYC Issue,6,4
816,8707,2025-08-11,Payment Failed,3,1
817,8707,2025-09-29,KYC Issue,3,2
818,8156,2025-09-26,KYC Issue,2,3
819,2178,2025-05-26,Account Blocked,6,1
820,2178,2025-05-10,Payment Failed,1,2
821,18631,2025-06-02,Account Blocked,5,1
822,18631,2025-09-07,Refund Delay,4,2
823,2807,2025-05-20,KYC Issue,2,4
824,2807,2025-09-08,Refund Delay,2,1
825,8234,2025-10-04,Refund Delay,1,2
826,8234,2025-04-02,Refund Delay,6,4
827,11046,2025-07-26,Account Blocked,7,4
828,9700,2025-06-10,Account Blocked,1,3
829,2299,2025-05-13,KYC Issue,2,4
830,4388,2025-10-12,Account Blocked,4,2
831,821,2025-05-12,Account Blocked,5,5
832,821,2025-08-24,KYC Issue,1,4
833,8432,2025-07-18,Refund Delay,5,3
834,8432,2025-06-25,Payment Failed,5,5
835,2644,2025-04-29,KYC Issue,3,3
836,19205,2025-04-05,Account Blocked,4,5
837,19205,2025-07-16,Payment Failed,4,3
838,16454,2025-04-25,Refund Delay,2,5
839,15045,2025-08-16,KYC Issue,3,3
840,15183,2025-04-11,Payment Failed,2,2
841,15183,2025-05-04,Refund Delay,2,4
842,9388,2025-09-21,Account Blocked,4,4
843,9388,2025-10-10,KYC Issue,3,1
844,5269,2025-10-21,Payment Failed,5,5
845,8230,2025-10-27,Account Blocked,3,1
846,8230,2025-04-28,Payment Failed,6,2
847,13550,2025-10-14,Account Blocked,5,1
848,3232,2025-10-05,Refund Delay,1,4
849,3232,2025-08-05,Refund Delay,5,2
850,5598,2025-09-24,KYC Issue,4,1
851,3782,2025-05-30,Account Blocked,4,3
852,17326,2025-05-28,Refund Delay,6,1
853,11905,2025-09-29,Payment Failed,5,4
854,11905,2025-07-07,Payment Failed,4,4
855,13201,2025-06-11,Refund Delay,1,2
856,13381,2025-09-20,Payment Failed,3,1
857,6810,2025-06-20,Payment Failed,7,3
858,3083,2025-04-11,KYC Issue,3,3
859,3083,2025-07-14,Refund Delay,3,1
860,16804,2025-08-28,KYC Issue,3,5
861,16804,2025-08-01,Refund Delay,1,3
862,13604,2025-08-11,Account Blocked,2,1
863,13604,2025-06-16,Refund Delay,7,1
864,7890,2025-07-28,Payment Failed,3,1
865,7890,2025-05-08,Refund Delay,6,5
866,5309,2025-08-28,Refund Delay,3,5
867,19816,2025-10-17,Refund Delay,4,2
868,19816,2025-05-27,Refund Delay,6,3
869,14408,2025-06-09,Payment Failed,2,5
870,14408,2025-04-18,Payment Failed,5,2
871,13760,2025-07-04,Refund Delay,1,4
872,15500,2025-04-22,Refund Delay,3,1
873,15500,2025-10-03,KYC Issue,3,5
874,1708,2025-05-25,Refund Delay,1,2
875,15544,2025-05-30,Refund Delay,4,1
876,5657,2025-09-11,Payment Failed,3,1
877,2269,2025-05-08,Refund Delay,1,4
878,5127,2025-08-06,KYC Issue,1,1
879,10083,2025-07-17,KYC Issue,1,3
880,10083,2025-08-03,KYC Issue,6,4
881,13276,2025-10-25,Payment Failed,2,4
882,11921,2025-05-19,Refund Delay,2,5
883,18722,2025-08-26,Payment Failed,2,1
884,18722,2025-04-22,Payment Failed,1,5
885,200,2025-09-23,Refund Delay,1,2
886,200,2025-04-14,Payment Failed,4,2
887,12692,2025-10-18,Refund Delay,3,3
888,12692,2025-06-17,Payment Failed,7,4
889,10659,2025-08-29,Refund Delay,3,5
890,10659,2025-10-07,Account Blocked,3,1
891,15454,2025-05-09,KYC Issue,7,3
892,17491,2025-10-24,Refund Delay,2,3
893,17491,2025-10-08,KYC Issue,5,3
894,10671,2025-05-31,Refund Delay,5,3
895,17768,2025-08-15,KYC Issue,1,1
896,1471,2025-09-03,Payment Failed,3,1
897,16938,2025-10-05,Account Blocked,6,4
898,1912,2025-08-23,Account Blocked,7,4
899,6914,2025-08-12,Payment Failed,6,2
900,13017,2025-09-28,KYC Issue,2,5
901,14130,2025-09-02,Refund Delay,7,3
902,15566,2025-05-23,KYC Issue,3,3
903,15566,2025-08-15,Payment Failed,1,3
904,14911,2025-05-28,Account Blocked,1,1
905,10343,2025-09-03,Account Blocked,7,3
906,10343,2025-04-26,Refund Delay,5,2
907,6844,2025-06-20,Refund Delay,4,4
908,7284,2025-10-25,KYC Issue,6,1
909,15081,2025-05-31,Refund Delay,4,4
910,15081,2025-04-01,KYC Issue,4,2
911,17997,2025-08-19,KYC Issue,5,3
912,17997,2025-09-29,KYC Issue,7,1
913,13837,2025-10-04,Payment Failed,2,1
914,13837,2025-08-28,Account Blocked,7,5
915,8576,2025-07-29,Account Blocked,1,3
916,7999,2025-05-05,Payment Failed,4,4
917,7999,2025-05-28,Refund Delay,1,5
918,19988,2025-10-13,KYC Issue,1,1
919,19988,2025-05-02,Payment Failed,3,5
920,14915,2025-06-25,Account Blocked,3,1
921,18358,2025-08-18,Payment Failed,3,2
922,18358,2025-04-20,KYC Issue,2,2
923,4966,2025-06-10,Refund Delay,2,1
924,18035,2025-04-14,Account Blocked,5,2
925,18035,2025-06-05,Payment Failed,2,3
926,19261,2025-09-18,KYC Issue,4,1
927,19261,2025-05-03,Refund Delay,4,3
928,1978,2025-08-06,Account Blocked,7,3
929,10856,2025-06-09,Refund Delay,6,3
930,10856,2025-06-05,Refund Delay,3,2
931,5922,2025-08-24,KYC Issue,1,3
932,5632,2025-05-15,Account Blocked,6,2
933,3385,2025-08-26,KYC Issue,6,5
934,5386,2025-07-09,Account Blocked,7,5
935,15674,2025-09-21,KYC Issue,2,4
936,2357,2025-06-07,Account Blocked,2,4
937,10297,2025-06-25,KYC Issue,4,3
938,918,2025-09-07,Refund Delay,2,4
939,15563,2025-09-01,Payment Failed,3,1
940,15563,2025-05-31,KYC Issue,1,4
941,4357,2025-04-01,Refund Delay,3,3
942,4357,2025-10-18,KYC Issue,6,4
943,6298,2025-08-17,KYC Issue,1,1
944,6298,2025-10-14,Refund Delay,7,5
945,7863,2025-06-26,Account Blocked,6,5
946,7863,2025-05-10,Payment Failed,4,2
947,12485,2025-06-14,KYC Issue,6,4
948,4736,2025-05-22,Payment Failed,2,1
949,4736,2025-07-10,Account Blocked,3,1
950,9019,2025-04-14,KYC Issue,5,2
951,12334,2025-07-12,KYC Issue,6,2
952,19274,2025-04-25,Account Blocked,7,3
953,19274,2025-05-04,Account Blocked,6,2
954,7318,2025-09-30,Payment Failed,7,3
955,7318,2025-04-25,Refund Delay,4,3
956,7261,2025-04-15,Payment Failed,5,4
957,9796,2025-04-29,Refund Delay,5,1
958,18578,2025-10-23,Payment Failed,3,1
959,331,2025-07-22,Payment Failed,5,5
960,331,2025-08-01,KYC Issue,4,1
961,12188,2025-04-19,KYC Issue,4,3
962,18698,2025-04-24,Payment Failed,7,4
963,18698,2025-08-31,Refund Delay,2,2
964,7738,2025-08-17,Refund Delay,5,5
965,7738,2025-08-17,Payment Failed,6,1
966,15721,2025-08-09,KYC Issue,4,5
967,15562,2025-07-14,Refund Delay,3,1
968,9696,2025-05-17,KYC Issue,4,4
969,4038,2025-10-23,Payment Failed,7,5
970,4038,2025-08-12,Refund Delay,3,1
971,8472,2025-04-02,Refund Delay,7,4
972,8472,2025-08-09,Payment Failed,2,2
973,206,2025-08-09,KYC Issue,3,3
974,206,2025-09-17,Refund Delay,5,3
975,1937,2025-04-17,KYC Issue,2,5
976,1937,2025-05-19,Payment Failed,5,4
977,12283,2025-07-20,Payment Failed,2,5
978,12283,2025-10-21,Account Blocked,1,4
979,11927,2025-08-21,KYC Issue,1,5
980,11927,2025-08-12,Account Blocked,5,1
981,294,2025-06-06,Account Blocked,6,1
982,294,2025-06-15,KYC Issue,1,5
983,6509,2025-08-07,Account Blocked,6,3
984,8872,2025-10-26,Account Blocked,6,5
985,4949,2025-06-28,Payment Failed,6,2
986,4949,2025-04-20,Account Blocked,6,5
987,4354,2025-05-03,Payment Failed,3,3
988,4354,2025-09-24,Refund Delay,3,5
989,4752,2025-05-12,KYC Issue,4,4
990,42,2025-07-31,Payment Failed,4,4
991,42,2025-10-20,Refund Delay,3,3
992,8282,2025-09-17,Payment Failed,4,2
993,13300,2025-09-10,Account Blocked,6,3
994,13300,2025-04-05,Refund Delay,6,5
995,18339,2025-05-11,Account Blocked,1,3
996,18339,2025-07-05,Account Blocked,5,1
997,9841,2025-08-15,Refund Delay,4,5
998,9841,2025-09-23,Payment Failed,5,2
999,5022,2025-08-17,Payment Failed,4,5
1000,15241,2025-06-03,KYC Issue,6,2
1001,743,2025-10-11,Account Blocked,2,5
1002,743,2025-10-30,Payment Failed,2,3
1003,18858,2025-05-15,Payment Failed,7,1
1004,3551,2025-05-05,Refund Delay,2,4
1005,3551,2025-10-15,Refund Delay,7,2
1006,18280,2025-05-19,KYC Issue,3,5
1007,18280,2025-09-29,Refund Delay,7,2
1008,6795,2025-10-12,Payment Failed,7,1
1009,1509,2025-04-20,Account Blocked,3,2
1010,6094,2025-05-20,Payment Failed,4,3
1011,2737,2025-08-09,Account Blocked,2,1
1012,6879,2025-05-26,Account Blocked,4,4
1013,19846,2025-05-19,Account Blocked,4,5
1014,8770,2025-10-09,Payment Failed,5,3
1015,9266,2025-10-13,Refund Delay,4,5
1016,10413,2025-04-09,Account Blocked,2,3
1017,10413,2025-10-26,Refund Delay,7,2
1018,3526,2025-05-03,Payment Failed,5,1
1019,872,2025-06-14,Payment Failed,2,4
1020,872,2025-06-26,KYC Issue,4,5
1021,7274,2025-04-11,Payment Failed,5,2
1022,7274,2025-09-20,Refund Delay,4,4
1023,19918,2025-07-10,Refund Delay,1,3
1024,19918,2025-10-03,Refund Delay,7,4
1025,473,2025-06-11,Payment Failed,1,1
1026,14517,2025-05-04,Payment Failed,7,2
1027,18312,2025-08-27,KYC Issue,3,3
1028,18312,2025-04-14,Account Blocked,5,5
1029,6651,2025-10-06,Payment Failed,3,4
1030,1743,2025-07-15,Refund Delay,7,3
1031,19391,2025-09-27,Account Blocked,1,5
1032,1029,2025-09-27,Payment Failed,5,5
1033,1029,2025-08-14,KYC Issue,3,3
1034,9825,2025-08-09,Payment Failed,5,2
1035,643,2025-06-18,KYC Issue,7,1
1036,701,2025-10-03,Refund Delay,7,2
1037,701,2025-06-01,Account Blocked,7,3
1038,4866,2025-09-21,KYC Issue,2,4
1039,4866,2025-07-14,KYC Issue,4,3
1040,14175,2025-06-28,KYC Issue,6,4
1041,14175,2025-08-13,Payment Failed,6,2
1042,6242,2025-07-16,KYC Issue,2,1
1043,6242,2025-05-24,Payment Failed,6,2
1044,7450,2025-08-10,Account Blocked,5,2
1045,7450,2025-09-04,Account Blocked,3,3
1046,16507,2025-08-16,Refund Delay,5,3
1047,15330,2025-08-08,Refund Delay,5,5
1048,15330,2025-09-17,Account Blocked,5,4
1049,16295,2025-05-28,KYC Issue,2,1
1050,16295,2025-04-09,Payment Failed,4,1
1051,69,2025-09-01,Payment Failed,4,4
1052,69,2025-04-11,Account Blocked,3,3
1053,1965,2025-10-20,Payment Failed,7,5
1054,920,2025-07-05,Account Blocked,6,4
1055,920,2025-05-29,Refund Delay,1,4
1056,16518,2025-06-09,Payment Failed,4,4
1057,16518,2025-10-30,KYC Issue,3,4
1058,18706,2025-08-06,Payment Failed,4,1
1059,18706,2025-06-15,KYC Issue,5,5
1060,375,2025-10-05,KYC Issue,3,3
1061,375,2025-09-12,KYC Issue,7,2
1062,640,2025-06-08,Payment Failed,5,4
1063,640,2025-08-31,Refund Delay,3,5
1064,8917,2025-04-20,Payment Failed,7,4
1065,8917,2025-06-23,Refund Delay,6,4
1066,9359,2025-04-07,Refund Delay,1,4
1067,9359,2025-09-16,Refund Delay,6,5
1068,14139,2025-05-08,Refund Delay,1,3
1069,11177,2025-04-01,KYC Issue,3,2
1070,5590,2025-10-25,Payment Failed,6,3
1071,12771,2025-07-19,KYC Issue,3,3
1072,128,2025-04-23,Payment Failed,5,2
1073,13403,2025-10-10,Refund Delay,2,2
1074,13403,2025-04-01,Payment Failed,5,3
1075,12291,2025-10-29,KYC Issue,2,3
1076,5277,2025-08-20,Payment Failed,3,3
1077,14820,2025-10-11,Refund Delay,4,5
1078,14820,2025-05-20,Account Blocked,5,3
1079,5547,2025-09-16,Account Blocked,7,5
1080,5547,2025-09-17,Payment Failed,4,1
1081,13780,2025-05-14,Account Blocked,2,1
1082,14253,2025-10-27,KYC Issue,6,5
1083,14253,2025-06-14,KYC Issue,1,4
1084,34,2025-05-31,Refund Delay,7,1
1085,5278,2025-10-30,Account Blocked,7,1
1086,5278,2025-04-27,KYC Issue,2,3
1087,7362,2025-07-02,KYC Issue,1,3
1088,7362,2025-06-08,Payment Failed,3,4
1089,12212,2025-09-05,Account Blocked,2,1
1090,12212,2025-04-01,KYC Issue,5,1
1091,4643,2025-09-26,Account Blocked,5,3
1092,14557,2025-04-22,Refund Delay,2,2
1093,14557,2025-08-02,Payment Failed,7,3
1094,9121,2025-10-03,Payment Failed,5,5
1095,16567,2025-10-19,Refund Delay,1,5
1096,16567,2025-06-13,Refund Delay,7,5
1097,9313,2025-05-16,Refund Delay,7,3
1098,9313,2025-07-18,Refund Delay,6,1
1099,11993,2025-10-20,KYC Issue,7,5
1100,11993,2025-04-04,KYC Issue,6,2
1101,16105,2025-08-31,KYC Issue,4,1
1102,16105,2025-07-31,Payment Failed,6,4
1103,10846,2025-05-11,Payment Failed,7,1
1104,10846,2025-09-04,KYC Issue,3,4
1105,1280,2025-06-16,Payment Failed,5,1
1106,1280,2025-05-02,Account Blocked,2,4
1107,18176,2025-08-06,Account Blocked,6,5
1108,19098,2025-08-06,Account Blocked,4,5
1109,3924,2025-04-12,KYC Issue,5,5
1110,3924,2025-05-16,Payment Failed,4,4
1111,13587,2025-04-02,Refund Delay,2,1
1112,14379,2025-08-11,Payment Failed,3,5
1113,14379,2025-09-14,Refund Delay,2,5
1114,528,2025-06-12,Account Blocked,1,4
1115,562,2025-10-09,Refund Delay,3,1
1116,4049,2025-09-10,Refund Delay,4,5
1117,1141,2025-08-26,Refund Delay,3,1
1118,270,2025-09-16,Payment Failed,5,3
1119,15055,2025-09-06,KYC Issue,6,5
1120,2918,2025-08-14,Payment Failed,4,4
1121,10132,2025-08-14,Refund Delay,6,4
1122,12565,2025-07-22,KYC Issue,6,1
1123,13939,2025-08-12,Account Blocked,6,4
1124,10986,2025-08-09,KYC Issue,7,5
1125,10986,2025-10-27,Account Blocked,2,5
1126,12524,2025-09-04,Payment Failed,5,3
1127,12524,2025-07-07,Payment Failed,3,4
1128,7208,2025-08-12,Refund Delay,3,4
1129,7208,2025-09-28,Payment Failed,2,5
1130,10470,2025-09-23,Refund Delay,2,5
1131,10470,2025-08-28,Refund Delay,7,3
1132,14764,2025-06-08,KYC Issue,2,5
1133,19246,2025-08-31,Refund Delay,3,4
1134,5540,2025-07-21,Payment Failed,7,1
1135,2805,2025-04-19,Refund Delay,4,2
1136,2805,2025-10-17,Refund Delay,4,3
1137,1582,2025-07-20,Refund Delay,6,4
1138,1582,2025-06-17,Payment Failed,2,1
1139,8598,2025-04-27,Payment Failed,2,5
1140,8598,2025-09-26,KYC Issue,7,1
1141,19716,2025-06-14,Payment Failed,2,4
1142,19716,2025-08-22,KYC Issue,1,2
1143,1420,2025-05-02,Payment Failed,2,2
1144,1381,2025-10-22,KYC Issue,6,4
1145,15716,2025-07-23,Refund Delay,4,3
1146,15716,2025-07-27,KYC Issue,5,3
1147,8537,2025-04-25,Payment Failed,3,5
1148,8537,2025-07-31,KYC Issue,7,5
1149,1087,2025-07-13,Refund Delay,1,4
1150,1087,2025-04-14,KYC Issue,2,4
1151,3301,2025-09-19,Refund Delay,3,4
1152,3301,2025-05-04,Account Blocked,4,2
1153,18879,2025-09-14,Refund Delay,4,5
1154,1771,2025-06-12,Account Blocked,1,5
1155,16404,2025-07-10,Account Blocked,7,1
1156,7176,2025-10-05,Payment Failed,7,2
1157,19611,2025-05-04,Account Blocked,6,3
1158,19611,2025-08-12,KYC Issue,6,1
1159,16290,2025-06-11,KYC Issue,2,3
1160,9786,2025-04-19,Account Blocked,5,4
1161,3720,2025-10-24,KYC Issue,6,4
1162,3720,2025-05-25,Refund Delay,1,2
1163,17591,2025-08-14,KYC Issue,5,4
1164,17591,2025-04-10,Payment Failed,1,1
1165,15389,2025-08-01,KYC Issue,6,4
1166,10738,2025-05-26,KYC Issue,3,3
1167,10738,2025-06-09,Payment Failed,7,4
1168,1972,2025-06-11,Refund Delay,1,5
1169,1972,2025-04-17,KYC Issue,5,5
1170,16761,2025-04-04,KYC Issue,4,4
1171,16761,2025-05-04,Refund Delay,4,3
1172,7133,2025-05-15,Refund Delay,3,4
1173,11141,2025-06-14,Account Blocked,1,5
1174,11141,2025-08-16,KYC Issue,4,3
1175,12642,2025-08-06,KYC Issue,4,4
1176,12642,2025-05-08,Account Blocked,5,4
1177,15569,2025-10-04,Payment Failed,7,4
1178,15569,2025-08-23,Payment Failed,1,5
1179,4490,2025-05-03,Account Blocked,4,2
1180,1006,2025-10-04,KYC Issue,2,2
1181,7212,2025-06-20,Account Blocked,2,5
1182,17711,2025-04-21,Refund Delay,4,5
